date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:14:27	0/-1	---M--	500	error ('')			https://jogari.com/asif/maleeha/html/rs-plugin/assets/bullets2.png	C:/Users/Lenovo/Desktop/Const/constr/jogari.com/asif/maleeha/html/rs-plugin/assets/bullets2.html	(from https://jogari.com/asif/maleeha/html/rs-plugin/css/settings.css)
15:14:27	0/-1	---M--	500	error ('')			https://jogari.com/asif/maleeha/html/rs-plugin/assets/bullet_boxed.png	C:/Users/Lenovo/Desktop/Const/constr/jogari.com/asif/maleeha/html/rs-plugin/assets/bullet_boxed.html	(from https://jogari.com/asif/maleeha/html/rs-plugin/css/settings.css)
15:14:27	0/-1	---M--	500	error ('')			https://jogari.com/asif/maleeha/html/rs-plugin/assets/navigdots.png	C:/Users/Lenovo/Desktop/Const/constr/jogari.com/asif/maleeha/html/rs-plugin/assets/navigdots.html	(from https://jogari.com/asif/maleeha/html/rs-plugin/css/settings.css)
15:14:27	0/-1	---M--	500	error ('')			https://jogari.com/asif/maleeha/html/rs-plugin/assets/large_left.png	C:/Users/Lenovo/Desktop/Const/constr/jogari.com/asif/maleeha/html/rs-plugin/assets/large_left.html	(from https://jogari.com/asif/maleeha/html/rs-plugin/css/settings.css)
15:14:27	0/-1	---M--	500	error ('')			https://jogari.com/asif/maleeha/html/rs-plugin/assets/large_right.png	C:/Users/Lenovo/Desktop/Const/constr/jogari.com/asif/maleeha/html/rs-plugin/assets/large_right.html	(from https://jogari.com/asif/maleeha/html/rs-plugin/css/settings.css)
15:14:27	0/-1	---M--	500	error ('')			https://jogari.com/asif/maleeha/html/rs-plugin/assets/small_left.png	C:/Users/Lenovo/Desktop/Const/constr/jogari.com/asif/maleeha/html/rs-plugin/assets/small_left.html	(from https://jogari.com/asif/maleeha/html/rs-plugin/css/settings.css)
15:14:27	0/-1	---M--	500	error ('')			https://jogari.com/asif/maleeha/html/rs-plugin/assets/small_right.png	C:/Users/Lenovo/Desktop/Const/constr/jogari.com/asif/maleeha/html/rs-plugin/assets/small_right.html	(from https://jogari.com/asif/maleeha/html/rs-plugin/css/settings.css)
15:14:27	0/-1	---M--	500	error ('')			https://jogari.com/asif/maleeha/html/rs-plugin/assets/arrow_left.png	C:/Users/Lenovo/Desktop/Const/constr/jogari.com/asif/maleeha/html/rs-plugin/assets/arrow_left.html	(from https://jogari.com/asif/maleeha/html/rs-plugin/css/settings.css)
15:14:27	0/-1	---M--	500	error ('')			https://jogari.com/asif/maleeha/html/rs-plugin/assets/arrow_right.png	C:/Users/Lenovo/Desktop/Const/constr/jogari.com/asif/maleeha/html/rs-plugin/assets/arrow_right.html	(from https://jogari.com/asif/maleeha/html/rs-plugin/css/settings.css)
15:14:27	0/-1	---M--	500	error ('')			https://jogari.com/asif/maleeha/html/rs-plugin/assets/small_left_boxed.png	C:/Users/Lenovo/Desktop/Const/constr/jogari.com/asif/maleeha/html/rs-plugin/assets/small_left_boxed.html	(from https://jogari.com/asif/maleeha/html/rs-plugin/css/settings.css)
15:14:27	0/-1	---M--	500	error ('')			https://jogari.com/asif/maleeha/html/rs-plugin/assets/small_right_boxed.png	C:/Users/Lenovo/Desktop/Const/constr/jogari.com/asif/maleeha/html/rs-plugin/assets/small_right_boxed.html	(from https://jogari.com/asif/maleeha/html/rs-plugin/css/settings.css)
15:14:27	0/-1	---M--	500	error ('')			https://jogari.com/asif/maleeha/html/rs-plugin/assets/arrowleft.png	C:/Users/Lenovo/Desktop/Const/constr/jogari.com/asif/maleeha/html/rs-plugin/assets/arrowleft.html	(from https://jogari.com/asif/maleeha/html/rs-plugin/css/settings.css)
15:14:27	0/-1	---M--	500	error ('')			https://jogari.com/asif/maleeha/html/rs-plugin/assets/arrowright.png	C:/Users/Lenovo/Desktop/Const/constr/jogari.com/asif/maleeha/html/rs-plugin/assets/arrowright.html	(from https://jogari.com/asif/maleeha/html/rs-plugin/css/settings.css)
15:14:27	0/-1	---M--	500	error ('')			https://jogari.com/asif/maleeha/html/rs-plugin/assets/arrow_left2.png	C:/Users/Lenovo/Desktop/Const/constr/jogari.com/asif/maleeha/html/rs-plugin/assets/arrow_left2.html	(from https://jogari.com/asif/maleeha/html/rs-plugin/css/settings.css)
15:14:27	0/-1	---M--	500	error ('')			https://jogari.com/asif/maleeha/html/rs-plugin/assets/arrow_right2.png	C:/Users/Lenovo/Desktop/Const/constr/jogari.com/asif/maleeha/html/rs-plugin/assets/arrow_right2.html	(from https://jogari.com/asif/maleeha/html/rs-plugin/css/settings.css)
15:14:27	251/251	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2021%20Oct%202023%2009:44:27%20GMT	https://jogari.com/asif/maleeha/html/rs-plugin/assets/coloredbg.png	C:/Users/Lenovo/Desktop/Const/constr/jogari.com/asif/maleeha/html/rs-plugin/assets/coloredbg.html	(from https://jogari.com/asif/maleeha/html/rs-plugin/css/settings.css)
15:14:27	251/251	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2021%20Oct%202023%2009:44:27%20GMT	https://jogari.com/asif/maleeha/html/rs-plugin/font/revicons.eot?5510888	C:/Users/Lenovo/Desktop/Const/constr/jogari.com/asif/maleeha/html/rs-plugin/font/revicons90c6.html	(from https://jogari.com/asif/maleeha/html/rs-plugin/css/settings.css)
15:14:27	0/-1	---M--	500	error ('')			https://jogari.com/asif/maleeha/html/rs-plugin/font/revicons.woff?5510888	C:/Users/Lenovo/Desktop/Const/constr/jogari.com/asif/maleeha/html/rs-plugin/font/revicons90c6-2.html	(from https://jogari.com/asif/maleeha/html/rs-plugin/css/settings.css)
15:14:27	0/-1	---M--	500	error ('')			https://jogari.com/asif/maleeha/html/rs-plugin/font/revicons.ttf?5510888	C:/Users/Lenovo/Desktop/Const/constr/jogari.com/asif/maleeha/html/rs-plugin/font/revicons90c6-3.html	(from https://jogari.com/asif/maleeha/html/rs-plugin/css/settings.css)
15:14:27	0/-1	---M--	500	error ('')			https://jogari.com/asif/maleeha/html/rs-plugin/font/revicons90c6.svg?5510888	C:/Users/Lenovo/Desktop/Const/constr/jogari.com/asif/maleeha/html/rs-plugin/font/revicons90c690c6.html	(from https://jogari.com/asif/maleeha/html/rs-plugin/css/settings.css)
